"company_name","product_name","unit_price","quantity","order_date","required_date","shipped_date","freight","contact_name","contact_title"
"LILA-Supermercado","Raclette Courdavault",55,40,"1998-01-09","1998-02-06","1998-01-13",163.97,"Carlos González","Accounting Manager"
"LILA-Supermercado","Original Frankfurter grüne Soße",13,15,"1998-01-09","1998-02-06","1998-01-13",163.97,"Carlos González","Accounting Manager"
"LILA-Supermercado","Gudbrandsdalsost",28.8,15,"1996-09-03","1996-10-01","1996-09-11",0.12,"Carlos González","Accounting Manager"
"LILA-Supermercado","Ravioli Angelo",19.5,15,"1998-01-09","1998-02-06","1998-01-13",163.97,"Carlos González","Accounting Manager"
"LILA-Supermercado","Tunnbröd",9,70,"1997-05-21","1997-06-18","1997-05-23",48.17,"Carlos González","Accounting Manager"
"LILA-Supermercado","Queso Manchego La Pastora",38,30,"1997-05-21","1997-06-18","1997-05-23",48.17,"Carlos González","Accounting Manager"
"LILA-Supermercado","Rössle Sauerkraut",45.6,20,"1997-04-08","1997-05-06","1997-04-16",102.02,"Carlos González","Accounting Manager"
"LILA-Supermercado","Maxilaku",20,25,"1997-04-08","1997-05-06","1997-04-16",102.02,"Carlos González","Accounting Manager"
"LILA-Supermercado","Nord-Ost Matjeshering",25.89,4,"1998-05-01","1998-05-29",NULL,12.91,"Carlos González","Accounting Manager"
"LILA-Supermercado","Genen Shouyu",12.4,20,"1996-08-16","1996-09-13","1996-08-23",84.81,"Carlos González","Accounting Manager"
"LILA-Supermercado","Teatime Chocolate Biscuits",7.3,18,"1996-08-16","1996-09-13","1996-08-23",84.81,"Carlos González","Accounting Manager"
"LILA-Supermercado","Camembert Pierrot",27.2,35,"1996-08-16","1996-09-13","1996-08-23",84.81,"Carlos González","Accounting Manager"
"LILA-Supermercado","Mozzarella di Giovanni",27.8,3,"1996-08-16","1996-09-13","1996-08-23",84.81,"Carlos González","Accounting Manager"
"LILA-Supermercado","Chartreuse verte",18,8,"1998-02-20","1998-03-20","1998-02-26",1.21,"Carlos González","Accounting Manager"
"LILA-Supermercado","Gumbär Gummibärchen",24.9,50,"1996-10-16","1996-11-13","1996-10-28",12.75,"Carlos González","Accounting Manager"
"LILA-Supermercado","Mozzarella di Giovanni",27.8,25,"1996-10-16","1996-11-13","1996-10-28",12.75,"Carlos González","Accounting Manager"
"LILA-Supermercado","Konbu",6,10,"1998-05-05","1998-06-02",NULL,0.93,"Carlos González","Accounting Manager"
"LILA-Supermercado","Ikura",24.8,30,"1996-11-19","1996-12-17","1996-12-02",34.88,"Carlos González","Accounting Manager"
"LILA-Supermercado","Gumbär Gummibärchen",24.9,16,"1996-11-19","1996-12-17","1996-12-02",34.88,"Carlos González","Accounting Manager"
"LILA-Supermercado","Camembert Pierrot",27.2,8,"1996-11-19","1996-12-17","1996-12-02",34.88,"Carlos González","Accounting Manager"
"LILA-Supermercado","Longlife Tofu",8,14,"1996-12-12","1997-01-09","1996-12-13",7.99,"Carlos González","Accounting Manager"
"LILA-Supermercado","Filo Mix",7,20,"1998-04-03","1998-05-15","1998-04-13",73.91,"Carlos González","Accounting Manager"
"LILA-Supermercado","Spegesild",12,20,"1998-04-03","1998-05-15","1998-04-13",73.91,"Carlos González","Accounting Manager"
"LILA-Supermercado","Mascarpone Fabioli",32,50,"1998-04-03","1998-05-15","1998-04-13",73.91,"Carlos González","Accounting Manager"
"LILA-Supermercado","Uncle Bob's Organic Dried Pears",30,15,"1998-05-05","1998-06-02",NULL,0.93,"Carlos González","Accounting Manager"
"LILA-Supermercado","Outback Lager",15,35,"1997-12-16","1997-12-30","1997-12-25",42.13,"Carlos González","Accounting Manager"
"LILA-Supermercado","Tourtière",7.45,20,"1998-05-01","1998-05-29",NULL,12.91,"Carlos González","Accounting Manager"
"LILA-Supermercado","Sir Rodney's Scones",8,40,"1997-02-28","1997-03-28","1997-03-05",148.61,"Carlos González","Accounting Manager"
"LILA-Supermercado","Nord-Ost Matjeshering",20.7,28,"1997-02-28","1997-03-28","1997-03-05",148.61,"Carlos González","Accounting Manager"
"LILA-Supermercado","Pâté chinois",19.2,60,"1997-02-28","1997-03-28","1997-03-05",148.61,"Carlos González","Accounting Manager"
"LILA-Supermercado","Original Frankfurter grüne Soße",13,15,"1997-12-16","1997-12-30","1997-12-25",42.13,"Carlos González","Accounting Manager"
"LINO-Delicateses","Tunnbröd",9,18,"1998-01-02","1998-01-30","1998-01-08",31.22,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Outback Lager",12,60,"1997-03-25","1997-04-08","1997-03-31",64.45,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Mozzarella di Giovanni",34.8,60,"1997-08-20","1997-09-17","1997-09-01",158.44,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Camembert Pierrot",34,24,"1998-03-17","1998-04-28","1998-03-20",27.91,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Rogede sild",9.5,30,"1998-03-17","1998-04-28","1998-03-20",27.91,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Teatime Chocolate Biscuits",9.2,15,"1998-01-02","1998-01-30","1998-01-08",31.22,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Aniseed Syrup",8,50,"1997-01-06","1997-02-03","1997-01-22",34.82,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Chai",18,4,"1998-01-19","1998-02-16","1998-01-23",59.28,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Carnarvon Tigers",62.5,25,"1998-01-19","1998-02-16","1998-01-23",59.28,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Inlagd Sill",19,50,"1998-01-19","1998-02-16","1998-01-23",59.28,"Felipe Izquierdo","Owner"
"LINO-Delicateses","NuNuCa Nuß-Nougat-Creme",14,6,"1998-01-19","1998-03-02","1998-02-16",2.71,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Chartreuse verte",18,10,"1998-01-19","1998-03-02","1998-02-16",2.71,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Pavlova",17.45,24,"1998-03-02","1998-03-30","1998-03-04",19.8,"Felipe Izquierdo","Owner"
"LINO-Delicateses","NuNuCa Nuß-Nougat-Creme",14,24,"1998-03-02","1998-03-30","1998-03-04",19.8,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Pâté chinois",19.2,30,"1997-03-25","1997-04-08","1997-03-31",64.45,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Outback Lager",15,30,"1997-10-08","1997-11-05","1997-10-14",45.52,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Escargots de Bourgogne",13.25,30,"1997-10-08","1997-11-05","1997-10-14",45.52,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Steeleye Stout",18,24,"1998-04-21","1998-05-19",NULL,65,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Rössle Sauerkraut",45.6,20,"1998-04-21","1998-05-19",NULL,65,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Steeleye Stout",18,9,"1997-10-08","1997-11-05","1997-10-14",45.52,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Teatime Chocolate Biscuits",9.2,7,"1997-10-08","1997-11-05","1997-10-14",45.52,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Boston Crab Meat",18.4,20,"1998-03-02","1998-03-30","1998-03-04",19.8,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Rogede sild",9.5,20,"1997-08-20","1997-09-17","1997-09-01",158.44,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Maxilaku",20,60,"1998-04-21","1998-05-19",NULL,65,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Ravioli Angelo",19.5,28,"1998-04-21","1998-05-19",NULL,65,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Gorgonzola Telino",12.5,25,"1998-03-17","1998-04-28","1998-03-20",27.91,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Pavlova",17.45,28,"1998-03-17","1998-04-28","1998-03-20",27.91,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Chang",15.2,20,"1997-03-25","1997-04-08","1997-03-31",64.45,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Jack's New England Clam Chowder",9.65,28,"1998-04-10","1998-05-08","1998-04-15",23.6,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Valkoinen suklaa",16.25,40,"1997-11-04","1997-12-16","1997-11-14",141.06,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Sir Rodney's Scones",10,30,"1997-11-04","1997-12-16","1997-11-14",141.06,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Chai",18,50,"1997-11-04","1997-12-16","1997-11-14",141.06,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Aniseed Syrup",8,20,"1997-03-25","1997-04-08","1997-03-31",64.45,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Louisiana Fiery Hot Pepper Sauce",21.05,21,"1997-08-20","1997-09-17","1997-09-01",158.44,"Felipe Izquierdo","Owner"
"LINO-Delicateses","Boston Crab Meat",18.4,30,"1998-01-02","1998-01-30","1998-01-08",31.22,"Felipe Izquierdo","Owner"
"Lonesome Pine Restaurant","Guaraná Fantástica",4.5,8,"1998-02-12","1998-03-12","1998-02-20",0.53,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Scottish Longbreads",12.5,10,"1997-09-09","1997-10-07","1997-09-18",1.28,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Manjimup Dried Apples",53,20,"1997-09-11","1997-10-09","1997-09-17",26.31,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Raclette Courdavault",55,1,"1997-09-11","1997-10-09","1997-09-17",26.31,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Lakkalikööri",18,10,"1997-09-11","1997-10-09","1997-09-17",26.31,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Laughing Lumberjack Lager",14,7,"1997-05-21","1997-06-18","1997-05-30",24.91,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Rössle Sauerkraut",45.6,7,"1997-05-21","1997-06-18","1997-05-30",24.91,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Perth Pasties",32.8,3,"1998-02-03","1998-03-17","1998-02-11",1.93,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Queso Manchego La Pastora",38,20,"1998-04-13","1998-05-11","1998-04-16",11.65,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Carnarvon Tigers",62.5,10,"1998-04-13","1998-05-11","1998-04-16",11.65,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Gnocchi di nonna Alice",38,5,"1998-04-13","1998-05-11","1998-04-16",11.65,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Chai",14.4,20,"1996-09-30","1996-10-28","1996-10-10",12.69,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Scottish Longbreads",10,3,"1996-09-17","1996-10-15","1996-09-25",0.56,"Fran Wilson","Sales Manager"
"Lonesome Pine Restaurant","Tarte au sucre",39.4,10,"1996-09-17","1996-10-15","1996-09-25",0.56,"Fran Wilson","Sales Manager"
"Magazzini Alimentari Riuniti","Mozzarella di Giovanni",34.8,30,"1997-12-18","1998-01-15","1997-12-22",70.09,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","NuNuCa Nuß-Nougat-Creme",11.2,12,"1997-03-06","1997-04-03","1997-03-11",4.93,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Guaraná Fantástica",3.6,28,"1997-03-06","1997-04-03","1997-03-11",4.93,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Maxilaku",16,30,"1997-01-03","1997-01-31","1997-01-08",155.97,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Boston Crab Meat",18.4,3,"1997-11-25","1997-12-23","1997-11-27",2.38,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Raclette Courdavault",44,6,"1996-08-07","1996-09-04","1996-08-09",26.93,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Laughing Lumberjack Lager",14,40,"1998-03-10","1998-04-07","1998-03-13",76.33,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Guaraná Fantástica",3.6,12,"1996-08-07","1996-09-04","1996-08-09",26.93,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Inlagd Sill",19,30,"1997-12-18","1998-01-15","1997-12-22",70.09,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Chef Anton's Gumbo Mix",21.35,15,"1997-08-18","1997-09-15","1997-08-21",47.46,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Gustaf's Knäckebröd",21,40,"1997-08-18","1997-09-15","1997-08-21",47.46,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Chef Anton's Cajun Seasoning",22,10,"1997-08-18","1997-09-15","1997-08-21",47.46,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Mascarpone Fabioli",32,20,"1998-01-07","1998-02-04","1998-01-12",65.48,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Chang",19,10,"1998-03-10","1998-04-07","1998-03-13",76.33,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Singaporean Hokkien Fried Mee",11.2,40,"1997-01-03","1997-01-31","1997-01-08",155.97,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Jack's New England Clam Chowder",9.65,20,"1998-01-07","1998-02-04","1998-01-12",65.48,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Chef Anton's Cajun Seasoning",22,5,"1998-03-16","1998-04-13","1998-03-23",2.5,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Chartreuse verte",18,2,"1997-12-18","1998-01-15","1997-12-22",70.09,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Scottish Longbreads",10,20,"1996-09-09","1996-10-07","1996-09-18",17.68,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Louisiana Hot Spiced Okra",13.6,30,"1996-09-09","1996-10-07","1996-09-18",17.68,"Giovanni Rovelli","Marketing Manager"
"Magazzini Alimentari Riuniti","Gumbär Gummibärchen",24.9,30,"1997-01-03","1997-01-31","1997-01-08",155.97,"Giovanni Rovelli","Marketing Manager"
"Maison Dewey","Lakkalikööri",18,6,"1998-04-07","1998-05-05","1998-04-20",44.84,"Catherine Dewey","Sales Agent"
"Maison Dewey","Gumbär Gummibärchen",31.23,6,"1998-04-07","1998-05-05","1998-04-20",44.84,"Catherine Dewey","Sales Agent"
"Maison Dewey","Sir Rodney's Scones",10,40,"1998-03-26","1998-04-23","1998-04-23",32.82,"Catherine Dewey","Sales Agent"
"Maison Dewey","Rogede sild",9.5,15,"1998-02-19","1998-03-19","1998-02-27",32.45,"Catherine Dewey","Sales Agent"
"Maison Dewey","Raclette Courdavault",55,40,"1998-02-17","1998-03-17","1998-02-19",120.27,"Catherine Dewey","Sales Agent"
"Maison Dewey","Northwoods Cranberry Sauce",40,20,"1998-03-26","1998-04-23","1998-04-23",32.82,"Catherine Dewey","Sales Agent"
"Maison Dewey","Gnocchi di nonna Alice",38,16,"1998-02-19","1998-03-19","1998-02-27",32.45,"Catherine Dewey","Sales Agent"
"Maison Dewey","Gula Malacca",19.45,6,"1998-03-26","1998-04-23","1998-04-23",32.82,"Catherine Dewey","Sales Agent"
"Maison Dewey","Boston Crab Meat",18.4,10,"1998-03-26","1998-04-23","1998-04-23",32.82,"Catherine Dewey","Sales Agent"
"Maison Dewey","Rössle Sauerkraut",45.6,20,"1997-08-28","1997-09-25","1997-08-29",6.2,"Catherine Dewey","Sales Agent"
"Maison Dewey","NuNuCa Nuß-Nougat-Creme",14,12,"1997-12-01","1997-12-29","1997-12-10",155.64,"Catherine Dewey","Sales Agent"
"Maison Dewey","Scottish Longbreads",12.5,20,"1997-05-07","1997-06-04","1997-05-09",66.69,"Catherine Dewey","Sales Agent"
"Maison Dewey","Gudbrandsdalsost",36,10,"1997-05-07","1997-06-04","1997-05-09",66.69,"Catherine Dewey","Sales Agent"
"Maison Dewey","Pâté chinois",24,14,"1997-05-07","1997-06-04","1997-05-09",66.69,"Catherine Dewey","Sales Agent"
"Maison Dewey","Ipoh Coffee",46,30,"1997-12-01","1997-12-29","1997-12-10",155.64,"Catherine Dewey","Sales Agent"
"Maison Dewey","Schoggi Schokolade",43.9,40,"1997-12-01","1997-12-29","1997-12-10",155.64,"Catherine Dewey","Sales Agent"
"Maison Dewey","Mozzarella di Giovanni",34.8,15,"1997-08-28","1997-09-25","1997-08-29",6.2,"Catherine Dewey","Sales Agent"
"Mère Paillarde","Grandma's Boysenberry Spread",25,70,"1997-08-01","1997-09-12","1997-08-08",154.68,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Flotemysost",21.5,15,"1997-07-21","1997-08-18","1997-07-29",379.13,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Pavlova",17.45,30,"1997-07-21","1997-08-18","1997-07-29",379.13,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Camembert Pierrot",34,70,"1997-07-21","1997-08-18","1997-07-29",379.13,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Raclette Courdavault",55,20,"1997-07-21","1997-08-18","1997-07-29",379.13,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Tarte au sucre",39.4,28,"1996-10-28","1996-11-25","1996-11-04",15.66,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Alice Mutton",31.2,70,"1996-10-28","1996-11-25","1996-11-04",15.66,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Carnarvon Tigers",50,40,"1996-10-17","1996-11-28","1996-10-21",52.84,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Sirop d'érable",28.5,5,"1997-10-30","1997-12-11","1997-11-05",57.75,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Ikura",31,16,"1997-10-30","1997-12-11","1997-11-05",57.75,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Gustaf's Knäckebröd",21,40,"1997-08-04","1997-09-01","1997-08-07",91.05,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Guaraná Fantástica",4.5,25,"1997-06-11","1997-07-09","1997-06-18",7.15,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Wimmers gute Semmelknödel",33.25,18,"1997-06-11","1997-07-09","1997-06-18",7.15,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Sir Rodney's Scones",10,42,"1997-08-04","1997-09-01","1997-08-07",91.05,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Chef Anton's Cajun Seasoning",17.6,10,"1996-10-28","1996-11-25","1996-11-04",15.66,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Queso Cabrales",21,15,"1997-06-17","1997-07-15","1997-06-19",188.99,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Gnocchi di nonna Alice",38,60,"1997-06-17","1997-07-15","1997-06-19",188.99,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Longlife Tofu",8,30,"1997-02-07","1997-03-07","1997-02-10",4.07,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Wimmers gute Semmelknödel",26.6,6,"1997-02-07","1997-03-07","1997-02-10",4.07,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Tarte au sucre",49.3,3,"1997-04-14","1997-05-12","1997-04-21",7.13,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Zaanse koeken",7.6,16,"1996-10-17","1996-11-28","1996-10-21",52.84,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Original Frankfurter grüne Soße",13,60,"1997-07-07","1997-08-04","1997-07-14",44.77,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Pavlova",13.9,16,"1997-02-07","1997-03-07","1997-02-10",4.07,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Queso Manchego La Pastora",30.4,15,"1997-02-07","1997-03-07","1997-02-10",4.07,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Scottish Longbreads",10,30,"1997-01-23","1997-02-20","1997-01-27",370.61,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Côte de Blaye",210.8,49,"1997-01-23","1997-02-20","1997-01-27",370.61,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Steeleye Stout",14.4,60,"1997-01-23","1997-02-20","1997-01-27",370.61,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Scottish Longbreads",12.5,15,"1997-08-01","1997-09-12","1997-08-08",154.68,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Chai",18,20,"1997-07-07","1997-08-04","1997-07-14",44.77,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Gorgonzola Telino",10,42,"1996-12-09","1997-01-06","1996-12-13",20.39,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Singaporean Hokkien Fried Mee",11.2,10,"1996-10-17","1996-11-28","1996-10-21",52.84,"Jean Fresnière","Marketing Assistant"
"Mère Paillarde","Gnocchi di nonna Alice",38,20,"1997-08-01","1997-09-12","1997-08-08",154.68,"Jean Fresnière","Marketing Assistant"
"Morgenstern Gesundkost","Zaanse koeken",9.5,12,"1997-10-09","1997-11-06","1997-10-13",0.58,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Tarte au sucre",49.3,20,"1997-12-16","1998-01-13","1998-01-14",58.13,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Konbu",6,20,"1998-03-12","1998-04-09","1998-03-18",10.22,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Mozzarella di Giovanni",34.8,30,"1997-06-20","1997-07-04","1997-06-30",127.34,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Lakkalikööri",18,10,"1997-06-20","1997-07-04","1997-06-30",127.34,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Vegie-spread",43.9,6,"1997-06-20","1997-07-04","1997-06-30",127.34,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Raclette Courdavault",55,12,"1997-06-20","1997-07-04","1997-06-30",127.34,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Tarte au sucre",39.4,12,"1996-08-09","1996-09-06","1996-08-13",125.77,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Gorgonzola Telino",12.5,10,"1998-03-12","1998-04-09","1998-03-18",10.22,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Pavlova",17.45,20,"1997-12-16","1998-01-13","1998-01-14",58.13,"Alexander Feuer","Marketing Assistant"
"Morgenstern Gesundkost","Rössle Sauerkraut",36.4,20,"1996-08-09","1996-09-06","1996-08-13",125.77,"Alexander Feuer","Marketing Assistant"
"North/South","Filo Mix",7,6,"1997-04-24","1997-05-22","1997-04-29",32.07,"Simon Crowther","Sales Associate"
"North/South","Raclette Courdavault",55,4,"1997-04-24","1997-05-22","1997-04-29",32.07,"Simon Crowther","Sales Associate"
"North/South","Chai",18,8,"1997-11-24","1997-12-22","1997-11-28",1.39,"Simon Crowther","Sales Associate"
"North/South","Outback Lager",15,6,"1997-04-24","1997-05-22","1997-04-29",32.07,"Simon Crowther","Sales Associate"
"North/South","Outback Lager",15,3,"1998-04-29","1998-05-27","1998-05-01",4.13,"Simon Crowther","Sales Associate"
"North/South","Gudbrandsdalsost",36,3,"1997-11-24","1997-12-22","1997-11-28",1.39,"Simon Crowther","Sales Associate"
"Océano Atlántico Ltda.","Konbu",6,5,"1998-02-20","1998-03-20","1998-03-06",1.27,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Raclette Courdavault",55,2,"1997-05-08","1997-06-05","1997-05-19",8.12,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Queso Cabrales",21,30,"1998-03-30","1998-04-27","1998-04-21",217.86,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Mozzarella di Giovanni",34.8,5,"1998-03-18","1998-04-15","1998-03-27",49.56,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Tofu",18.6,12,"1997-01-09","1997-02-06","1997-01-14",29.83,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Sir Rodney's Scones",8,12,"1997-01-09","1997-02-06","1997-01-14",29.83,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Lakkalikööri",18,10,"1998-03-30","1998-04-27","1998-04-21",217.86,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Sir Rodney's Marmalade",81,15,"1998-03-30","1998-04-27","1998-04-21",217.86,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Chef Anton's Gumbo Mix",21.35,20,"1998-03-18","1998-04-15","1998-03-27",49.56,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Original Frankfurter grüne Soße",13,15,"1998-03-30","1998-04-27","1998-04-21",217.86,"Yvonne Moncada","Sales Agent"
"Océano Atlántico Ltda.","Uncle Bob's Organic Dried Pears",30,6,"1998-03-18","1998-04-15","1998-03-27",49.56,"Yvonne Moncada","Sales Agent"
"Old World Delicatessen","Sirop d'érable",28.5,6,"1998-04-20","1998-06-01","1998-04-27",40.32,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Filo Mix",7,24,"1997-07-09","1997-08-06","1997-07-16",5.24,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Gnocchi di nonna Alice",38,20,"1998-01-01","1998-01-29","1998-01-09",45.53,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Lakkalikööri",18,50,"1998-01-01","1998-01-29","1998-01-09",45.53,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Pavlova",17.45,50,"1997-09-24","1997-10-22","1997-09-26",26.61,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Gorgonzola Telino",12.5,20,"1997-09-24","1997-10-22","1997-09-26",26.61,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Singaporean Hokkien Fried Mee",14,40,"1997-09-24","1997-10-22","1997-09-26",26.61,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Manjimup Dried Apples",53,16,"1998-03-20","1998-04-17","1998-03-30",144.38,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Schoggi Schokolade",35.1,50,"1997-02-10","1997-03-24","1997-03-14",73.02,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Louisiana Fiery Hot Pepper Sauce",21.05,15,"1998-01-27","1998-02-24","1998-02-04",170.97,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Gnocchi di nonna Alice",38,24,"1998-01-27","1998-02-24","1998-02-04",170.97,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Gorgonzola Telino",12.5,14,"1998-01-27","1998-02-24","1998-02-04",170.97,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Pavlova",17.45,50,"1998-01-27","1998-02-24","1998-02-04",170.97,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Pavlova",17.45,20,"1997-10-16","1997-11-13","1997-10-21",135.63,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Ipoh Coffee",46,24,"1997-10-16","1997-11-13","1997-10-21",135.63,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Raclette Courdavault",55,8,"1997-10-16","1997-11-13","1997-10-21",135.63,"Rene Phillips","Sales Representative"
"Old World Delicatessen","Carnarvon Tigers",50,25,"1996-09-13","1996-10-11","1996-10-09",257.62,"Rene Phillips","Sales Representative"
